#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:31+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 1.0, NumberOfHerds = 2.0, Seed = 5.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 2.8284 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 185.0 2694.2575 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 200.0 2565.0367 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 200.0 2459.065 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 200.0 2430.0037 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 200.0 2548.7272 NaN NaN 5.27 80.5 20.5 20.9 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 200.0 2489.8633 NaN NaN 10.5 119 22.3 23.0 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 200.0 2507.8957 NaN NaN 11.5 142 24.6 25.4 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 200.0 2496.7816 NaN NaN 12.3 163 26.4 27.8 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 200.0 2524.1465 NaN NaN 12.6 171 27.0 28.4 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2546.1534 NaN NaN 11.1 132 23.6 24.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2493.3337 NaN NaN 10.3 114 22.0 22.7 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2489.6497 NaN NaN 8.50 108 21.7 22.3 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2508.2305 NaN NaN 4.16 69.2 20.7 21.4 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2614.2069 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2548.1427 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2442.7632 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2555.6735 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2474.789 NaN NaN 4.57 72.1 20.3 20.5 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2563.9049 NaN NaN 9.54 108 21.2 21.5 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2534.8303 NaN NaN 10.8 111 21.6 22.0 0.00 0.00 0.00 0.00
