#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:06+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 1.0, NumberOfHerds = 4.0, Seed = 11.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 0.7 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 380.0 2630.1765 NaN NaN 8.10 181 30.6 31.5 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2455.1241 NaN NaN 7.49 155 28.2 28.9 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2567.005 NaN NaN 9.55 143 26.1 26.5 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2619.2578 NaN NaN 14.2 113 24.2 24.5 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2564.687 NaN NaN 16.3 83.7 22.7 22.9 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2590.4872 NaN NaN 16.2 82.1 21.9 22.7 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 400.0 2628.3174 NaN NaN 14.5 102 23.6 24.5 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 400.0 2632.2762 NaN NaN 11.3 138 25.9 27.4 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 400.0 2673.6334 NaN NaN 12.2 164 28.7 30.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2638.4755 NaN NaN 12.8 183 30.4 31.0 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2692.225 NaN NaN 12.6 174 29.4 31.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2613.6494 NaN NaN 11.8 151 26.7 28.4 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2669.0014 NaN NaN 22.3 4.42 25.7 27.7 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2757.3944 NaN NaN 24.1 10.0 29.7 31.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2678.0108 NaN NaN 24.7 6.78 29.1 29.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2614.8833 NaN NaN 24.1 1.44 25.6 26.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2468.6097 NaN NaN 23.5 3.51 26.3 27.2 0.00 0.00 0.00 0.00
2e+02 0.0 0.1069 400.0 2577.0046 NaN NaN 23.9 20.0 32.0 33.4 0.0239 0.00887 0.0238 0.0109
2e+02 0.0 0.2443 375.294 2670.4691 NaN NaN 15.6 209 35.3 36.7 0.0975 0.0297 0.141 0.0765
2e+02 0.0 0.2214 347.2183 2673.6379 NaN NaN 14.1 217 35.9 37.6 0.0838 0.0253 0.135 0.0758
2e+02 0.0 0.1679 339.278 2663.8968 NaN NaN 13.4 213 34.8 40.0 0.0496 0.0128 0.118 0.0741
2e+02 0.0 0.1603 315.1578 2553.7364 NaN NaN 12.2 215 34.3 39.7 0.0463 0.0117 0.113 0.0718
2e+02 0.0 0.1527 321.6001 2671.6869 NaN NaN 11.4 219 34.4 38.9 0.0462 0.0123 0.106 0.0675
2e+02 0.0 0.2137 321.9091 2604.2925 NaN NaN 11.4 239 35.6 39.8 0.0702 0.0198 0.125 0.0708
3e+02 0.1603 0.2443 327.107 2573.4815 NaN NaN 11.1 284 39.5 40.5 0.145 0.0708 0.112 0.0813
3e+02 0.2443 0.2443 294.9932 2646.3838 NaN NaN 10.0 293 39.9 40.6 0.205 0.133 0.181 0.108
3e+02 0.2443 0.2443 299.0427 2695.902 NaN NaN 10.6 349 44.5 47.7 0.167 0.0947 0.175 0.101
3e+02 0.2214 0.2443 252.5503 2671.4073 NaN NaN 10.3 330 42.8 46.0 0.174 0.107 0.178 0.105
3e+02 0.229 0.2443 230.8595 2655.7092 NaN NaN 10.3 333 43.2 46.5 0.178 0.112 0.181 0.108
3e+02 0.2366 0.2443 211.5139 2654.3151 NaN NaN 10.0 314 41.8 44.6 0.183 0.109 0.182 0.108
3e+02 0.1832 0.2137 269.8021 2648.3202 NaN NaN 9.62 291 40.4 44.7 0.157 0.0980 0.127 0.0740
3e+02 0.145 0.2443 281.6885 2645.0188 NaN NaN 9.56 286 40.3 42.5 0.154 0.0912 0.177 0.107
3e+02 0.1527 0.2443 217.8941 2640.9524 NaN NaN 9.69 294 41.0 42.5 0.145 0.0780 0.181 0.108
3e+02 0.145 0.2214 206.6367 2592.6915 NaN NaN 9.55 286 40.3 42.2 0.124 0.0641 0.167 0.104
4e+02 0.1985 0.2443 291.1769 2557.5654 NaN NaN 10.0 313 42.5 44.3 0.135 0.0680 0.174 0.101
