#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:49+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 3.0, NumberOfHerds = 8.0, Seed = 17.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.0 NaN NaN 27.3 0.00 27.3 27.3 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 2250.0 2588.9909 NaN NaN 30.0 14.6 35.5 36.2 0.00 0.00 0.00 0.00
2e+01 0.0949 0.2482 2378.3503 2614.5063 NaN NaN 31.1 25.9 38.6 41.8 0.0947 0.0331 0.127 0.0867
3e+01 0.365 0.3723 2205.3875 2678.661 NaN NaN 32.8 47.8 42.8 48.8 0.243 0.106 0.300 0.158
4e+01 0.3723 0.3723 2091.3855 2692.3296 NaN NaN 32.9 41.1 41.8 43.3 0.279 0.136 0.295 0.152
5e+01 0.365 0.3723 2077.3283 2765.901 NaN NaN 33.4 40.0 41.9 45.2 0.230 0.0992 0.292 0.151
6e+01 0.3723 0.3723 2046.6868 2783.6358 NaN NaN 33.5 29.5 41.0 42.2 0.250 0.111 0.290 0.150
7e+01 0.365 0.3723 1976.6179 2735.4311 NaN NaN 33.8 20.7 39.6 41.4 0.212 0.0973 0.292 0.152
8e+01 0.365 0.6058 1907.5724 2837.8467 NaN NaN 34.9 17.5 39.5 42.2 0.294 0.0846 0.451 0.149
9e+01 0.4745 0.6204 1802.4614 2802.3908 NaN NaN 35.1 20.9 39.7 41.9 0.335 0.0987 0.463 0.146
1e+02 0.4818 0.6204 1759.5269 2764.12 NaN NaN 35.4 19.5 39.5 43.8 0.336 0.103 0.463 0.148
1e+02 0.5255 0.6204 1724.0419 2807.5365 NaN NaN 35.4 21.2 39.9 42.6 0.320 0.103 0.465 0.147
1e+02 0.5985 0.6204 1670.1177 2781.2441 NaN NaN 35.5 27.3 40.3 42.0 0.322 0.107 0.468 0.151
1e+02 0.6058 0.6204 1622.3315 2799.5845 NaN NaN 35.2 34.0 40.8 42.2 0.329 0.107 0.472 0.151
1e+02 0.5985 0.6204 1612.9547 2856.8223 NaN NaN 35.5 34.2 42.1 43.4 0.335 0.109 0.473 0.152
2e+02 0.5839 0.6204 1591.133 2861.4879 NaN NaN 35.4 30.6 40.6 42.8 0.280 0.0856 0.468 0.152
2e+02 0.5693 0.6204 1602.938 2813.0205 NaN NaN 35.6 28.8 40.7 43.7 0.266 0.0756 0.464 0.150
