#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:49+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 1.0, NumberOfHerds = 2.0, Seed = 18.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007 0.0 0.0 0.0 0.6054 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 190.0 2578.4301 NaN NaN 1.86 34.2 0.00 20.2 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 200.0 2613.7919 NaN NaN 10.9 113 21.5 21.8 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 200.0 2453.3472 NaN NaN 11.8 135 23.4 23.8 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 200.0 2337.9065 NaN NaN 12.8 156 25.5 26.0 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 200.0 2341.6326 NaN NaN 13.0 163 26.2 27.0 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 200.0 2263.462 NaN NaN 12.3 146 25.0 25.9 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 200.0 2305.0582 NaN NaN 11.2 121 22.6 23.3 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 200.0 2238.7469 NaN NaN 10.7 114 22.1 22.6 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 200.0 2326.6187 NaN NaN 11.9 136 24.1 24.9 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2400.0953 NaN NaN 12.9 160 26.6 27.4 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2391.4515 NaN NaN 13.7 180 28.1 29.2 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2358.7135 NaN NaN 13.7 179 27.4 28.2 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2436.4007 NaN NaN 13.0 163 25.7 26.0 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2505.1303 NaN NaN 12.3 146 24.4 24.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2473.9241 NaN NaN 12.2 142 24.3 24.9 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2454.553 NaN NaN 13.3 170 27.0 28.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.1849 200.0 2411.5453 NaN NaN 16.1 251 34.2 37.7 0.0702 0.0233 0.124 0.0763
2e+02 0.0 0.3109 117.6308 2352.2809 NaN NaN 17.0 282 36.5 39.1 0.115 0.0304 0.190 0.0931
2e+02 0.0 0.3277 110.5283 2443.3954 NaN NaN 17.1 284 36.1 38.1 0.127 0.0335 0.198 0.0943
2e+02 0.0 0.3782 105.0086 2361.5822 NaN NaN 17.3 291 35.9 37.8 0.145 0.0366 0.198 0.0891
2e+02 0.0 0.5042 131.3972 2448.7908 NaN NaN 18.3 323 37.4 39.3 0.183 0.0353 0.176 0.120
2e+02 0.0 0.5042 148.4867 2475.599 NaN NaN 18.5 328 37.1 39.2 0.188 0.0362 0.150 0.144
