#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:52+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 0.5, NumberOfHerds = 2.0, Seed = 18.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007 0.0 0.0 0.0 0.6054 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 95.0 2578.4301 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 100.0 2613.7919 NaN NaN 7.19 95.5 20.5 20.8 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 100.0 2453.3472 NaN NaN 11.3 124 22.6 23.1 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 100.0 2337.9065 NaN NaN 12.3 145 24.8 25.3 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 100.0 2341.6326 NaN NaN 12.9 159 26.1 27.3 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 100.0 2263.462 NaN NaN 12.6 153 25.7 27.0 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 100.0 2305.0582 NaN NaN 11.7 133 23.8 24.5 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 100.0 2238.7469 NaN NaN 10.7 111 21.6 22.1 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 100.0 2326.6187 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 100.0 2400.0953 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 100.0 2391.4515 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 100.0 2358.7135 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 100.0 2436.4007 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 100.0 2505.1303 NaN NaN 10.8 112 21.3 21.4 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 100.0 2473.9241 NaN NaN 12.2 142 24.1 24.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 100.0 2454.553 NaN NaN 14.1 191 28.4 28.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.2353 80.0526 2411.5453 NaN NaN 16.1 252 34.0 35.4 0.0970 0.0296 0.0950 0.0524
2e+02 0.0 0.2101 6.7558 2352.2809 NaN NaN 15.9 246 33.8 35.7 0.0821 0.0259 0.102 0.0557
2e+02 0.0 0.1849 10.7885 2443.3954 NaN NaN 15.6 238 33.6 35.6 0.0703 0.0223 0.0913 0.0487
2e+02 0.0 0.1597 19.4188 2361.5822 NaN NaN 15.5 234 33.6 35.4 0.0545 0.0159 0.0974 0.0558
2e+02 0.0 0.1597 14.3385 2448.7908 NaN NaN 15.3 229 32.8 35.2 0.0496 0.0131 0.0916 0.0503
2e+02 0.0 0.1513 18.4522 2475.599 NaN NaN 15.3 228 32.5 35.5 0.0441 0.0111 0.0861 0.0493
